ID,Node Name,ExternalRef ID,Status
4438544,SolutionDataLake,vishal.v.nadpurohit,Already updated
4438545,SolutionDataLake,vishal.v.nadpurohit,Already updated
4438546,SolutionDataLake,vishal.v.nadpurohit,Already updated
4438547,SolutionDataLake,vishal.v.nadpurohit,Already updated
4438548,SolutionDataLake,vishal.v.nadpurohit,Already updated
4437622,SolutionDataLake,vishal.v.nadpurohit,Already updated
4437836,SolutionDataLake,vishal.v.nadpurohit,Already updated
4410430,SolutionDataLake,vishal.v.nadpurohit,Already updated
4391918,SolutionDataLake,vishal.v.nadpurohit,Already updated
4392076,SolutionDataLake,vishal.v.nadpurohit,Already updated
4393219,SolutionDataLake,vishal.v.nadpurohit,Already updated
4372034,SolutionDataLake,vishal.v.nadpurohit,Already updated
4286470,SolutionDataLake,vishal.v.nadpurohit,Already updated
4308730,SolutionDataLake,vishal.v.nadpurohit,Already updated
4312353,SolutionDataLake,vishal.v.nadpurohit,Already updated
4318766,SolutionDataLake,vishal.v.nadpurohit,Already updated
4356951,SolutionDataLake,vishal.v.nadpurohit,Already updated
4357821,SolutionDataLake,vishal.v.nadpurohit,Already updated
4369392,SolutionDataLake,vishal.v.nadpurohit,Already updated
4369422,SolutionDataLake,vishal.v.nadpurohit,Already updated
4367337,SolutionDataLake,vishal.v.nadpurohit,Already updated
4368213,SolutionDataLake,vishal.v.nadpurohit,Already updated
4437830,myISP_IMS,supriya.a.dhingra,Already updated
4435221,myISP_IMS,supriya.a.dhingra,Already updated
4434978,TechPhantoms,sowjanya.kari,Already updated
4435100,TechWarriors,sowjanya.kari,Already updated
4435376,TechWarriors,sowjanya.kari,Already updated
4435598,NGTransformers,sowjanya.kari,Already updated
4437247,TechPhantoms,sowjanya.kari,Already updated
4437254,TechPhantoms,sowjanya.kari,Already updated
4437397,NGTransformers,sowjanya.kari,Already updated
4437399,TechPhantoms,sowjanya.kari,Already updated
4437873,NGTransformers,sowjanya.kari,Already updated
4437874,NGTransformers,sowjanya.kari,Already updated
4437825,TechWarriors,sowjanya.kari,Already updated
4437835,TechWarriors,sowjanya.kari,Already updated
4438586,TechWarriors,sowjanya.kari,Already updated
4439003,TechPhantoms,sowjanya.kari,Already updated
4439006,TechPhantoms,sowjanya.kari,Already updated
4369534,TechWarriors,sowjanya.kari,Already updated
4358782,TechWarriors,sowjanya.kari,Already updated
4361416,TechWarriors,sowjanya.kari,Already updated
4355700,TechWarriors,sowjanya.kari,Already updated
4366139,TechPhantoms,sowjanya.kari,Already updated
4309829,TechPhantoms,sowjanya.kari,Already updated
4331550,TechWarriors,sowjanya.kari,Already updated
4343880,TechWarriors,sowjanya.kari,Already updated
4349321,TechPhantoms,sowjanya.kari,Already updated
4349377,TechPhantoms,sowjanya.kari,Already updated
4339177,NGTransformers,sowjanya.kari,Already updated
4269059,TechPhantoms,sowjanya.kari,Already updated
4271493,TechWarriors,sowjanya.kari,Already updated
4272036,TechPhantoms,sowjanya.kari,Already updated
4100022,NGTransformers,sowjanya.kari,Already updated
4105058,TechPhantoms,sowjanya.kari,Already updated
4035797,NGTransformers,sowjanya.kari,Already updated
4055073,TechWarriors,sowjanya.kari,Already updated
4094617,TechWarriors,sowjanya.kari,Already updated
4113306,TechWarriors,sowjanya.kari,Already updated
4174624,TechWarriors,sowjanya.kari,Already updated
4372864,TechWarriors,sowjanya.kari,Already updated
4392686,TechPhantoms,sowjanya.kari,Already updated
4392687,TechPhantoms,sowjanya.kari,Already updated
4392688,TechPhantoms,sowjanya.kari,Already updated
4392694,TechPhantoms,sowjanya.kari,Already updated
4392700,TechPhantoms,sowjanya.kari,Already updated
4392705,TechPhantoms,sowjanya.kari,Already updated
4392710,TechPhantoms,sowjanya.kari,Already updated
4392713,TechPhantoms,sowjanya.kari,Already updated
4392718,TechPhantoms,sowjanya.kari,Already updated
4391602,TechWarriors,sowjanya.kari,Already updated
4391635,TechPhantoms,sowjanya.kari,Already updated
4425965,GoRetro,sowjanya.kari,Already updated
4425971,GoRetro,sowjanya.kari,Already updated
4423252,TechWarriors,sowjanya.kari,Already updated
4424629,TechWarriors,sowjanya.kari,Already updated
4427652,Pacemakers,sona.job,Already updated
4427771,Pacemakers,sona.job,Already updated
4428155,Pacemakers,sona.job,Already updated
4428345,Pacemakers,sona.job,Already updated
4428405,Pacemakers,sona.job,Already updated
4428488,Pacemakers,sona.job,Already updated
4428537,Pacemakers,sona.job,Already updated
4426083,Pacemakers,sona.job,Already updated
4426101,Pacemakers,sona.job,Already updated
4426270,Pacemakers,sona.job,Already updated
4428657,CodeCrafters,sona.job,Already updated
4428669,Pacemakers,sona.job,Already updated
4428681,Pacemakers,sona.job,Already updated
4428694,Pacemakers,sona.job,Already updated
4429554,BackDoorGuardians,sona.job,Already updated
4429581,BackDoorGuardians,sona.job,Already updated
4434661,DynamicDev,sona.job,Already updated
4434700,DynamicDev,sona.job,Already updated
4434050,BackDoorGuardians,sona.job,Already updated
4434848,BackDoorGuardians,sona.job,Already updated
4423196,DynamicDev,sona.job,Already updated
4371477,CodeCrafters,sona.job,Already updated
4272037,CodeCrafters,sona.job,Already updated
4306641,DynamicDev,sona.job,Already updated
4437827,CodeCrafters,sona.job,Already updated
4437663,BPMSBloggers,sona.job,Already updated
4437636,BPMSBloggers,sona.job,Already updated
4437408,CodeCrafters,sona.job,Already updated
4436381,BackDoorGuardians,sona.job,Already updated
4435190,CodeCrafters,sona.job,Already updated
4441963,DevNinjas,sona.job,Already updated
4441960,CodeCrafters,sona.job,Already updated
4441955,DevNinjas,sona.job,Already updated
4443807,agentcrafters,shwetha.shriyan,Already updated
4351213,agentcrafters,shwetha.shriyan,Already updated
4390800,agentcrafters,shwetha.shriyan,Already updated
4389718,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4392723,TechTribe,pandidurai.ks,Already updated
4372038,Pixel Pioneers,pandidurai.ks,Already updated
4373651,Ninjawarriors,pandidurai.ks,Already updated
4423215,myISP_DSP,pandidurai.ks,Already updated
4423216,myISP_DSP,pandidurai.ks,Already updated
4423219,myISP_DSP,pandidurai.ks,Already updated
4423220,myISP_DSP,pandidurai.ks,Already updated
4423221,myISP_DSP,pandidurai.ks,Already updated
4423222,myISP_DSP,pandidurai.ks,Already updated
4423225,Harvesting solutionPlan,pandidurai.ks,Already updated
4395054,myISP_DSP,pandidurai.ks,Already updated
4395042,myISP_DSP,pandidurai.ks,Already updated
4395051,myISP_DSP,pandidurai.ks,Already updated
4415929,myISP_DSP,pandidurai.ks,Already updated
4392463,TechTribe,pandidurai.ks,Already updated
4434702,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4434707,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4432696,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4426387,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4423914,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4423255,Pirates,pandidurai.ks,Already updated
4358171,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4327398,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4270042,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4301401,Ninjawarriors,pandidurai.ks,Already updated
4240157,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4371942,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4441957,Ninjawarriors,pandidurai.ks,Already updated
4435156,Pixel Pioneers,pandidurai.ks,Already updated
4435341,Pirates,pandidurai.ks,Already updated
4435653,TechTribe,pandidurai.ks,Already updated
4436201,TechTribe,pandidurai.ks,Already updated
4436216,TechTribe,pandidurai.ks,Already updated
4436245,TechTribe,pandidurai.ks,Already updated
4436336,TechTribe,pandidurai.ks,Already updated
4437822,myISP_DSP,pandidurai.ks,Already updated
4437826,Pixel Pioneers,pandidurai.ks,Already updated
4437883,myISP_DSP,pandidurai.ks,Already updated
4438162,myISP_DSP,pandidurai.ks,Already updated
4438216,GEN AI - Solution Super Agent,pandidurai.ks,Already updated
4437833,TechTribe,pandidurai.ks,Already updated
4437834,Pirates,pandidurai.ks,Already updated
4438671,myISP_DSP,pandidurai.ks,Already updated
4438695,myISP_DSP,pandidurai.ks,Already updated
4438699,myISP_DSP,pandidurai.ks,Already updated
4438707,myISP_DSP,pandidurai.ks,Already updated
4438717,myISP_DSP,pandidurai.ks,Already updated
4438735,myISP_DSP,pandidurai.ks,Already updated
4438741,myISP_DSP,pandidurai.ks,Already updated
4438752,myISP_DSP,pandidurai.ks,Already updated
4437865,myISP_DSP,pandidurai.ks,Already updated
4437832,Spartans,nityanand.giri,Already updated
4438589,TechSavers,nityanand.giri,Already updated
4438592,TechSavers,nityanand.giri,Already updated
4435233,Spartans,nityanand.giri,Already updated
4370640,CrazyCoders,nityanand.giri,Already updated
4370648,CrazyCoders,nityanand.giri,Already updated
4370649,CrazyCoders,nityanand.giri,Already updated
4370650,CrazyCoders,nityanand.giri,Already updated
4370651,Codeplayers,nityanand.giri,Already updated
4371240,TitansPlus,nityanand.giri,Already updated
4367480,TitansPlus,nityanand.giri,Already updated
4367490,TitansPlus,nityanand.giri,Already updated
4367494,TitansPlus,nityanand.giri,Already updated
4367506,TitansPlus,nityanand.giri,Already updated
4368342,TitansPlus,nityanand.giri,Already updated
4368343,TitansPlus,nityanand.giri,Already updated
4368362,Everest,nityanand.giri,Already updated
4368513,TitansPlus,nityanand.giri,Already updated
4368520,TechSavers,nityanand.giri,Already updated
4369378,CrazyCoders,nityanand.giri,Already updated
4369381,CrazyCoders,nityanand.giri,Already updated
4369382,CrazyCoders,nityanand.giri,Already updated
4369383,CrazyCoders,nityanand.giri,Already updated
4366838,TitansPlus,nityanand.giri,Already updated
4366839,TitansPlus,nityanand.giri,Already updated
4367145,TitansPlus,nityanand.giri,Already updated
4367162,TitansPlus,nityanand.giri,Already updated
4365000,Codeplayers,nityanand.giri,Already updated
4367567,TitansPlus,nityanand.giri,Already updated
4367656,Codeplayers,nityanand.giri,Already updated
4367658,Codeplayers,nityanand.giri,Already updated
4367678,Codeplayers,nityanand.giri,Already updated
4367684,Codeplayers,nityanand.giri,Already updated
4367688,Codeplayers,nityanand.giri,Already updated
4367689,Codeplayers,nityanand.giri,Already updated
4367692,Codeplayers,nityanand.giri,Already updated
4367736,Codeplayers,nityanand.giri,Already updated
4367870,CrazyCoders,nityanand.giri,Already updated
4367874,CrazyCoders,nityanand.giri,Already updated
4367880,Codeplayers,nityanand.giri,Already updated
4367881,Codeplayers,nityanand.giri,Already updated
4367886,Codeplayers,nityanand.giri,Already updated
4367901,Codeplayers,nityanand.giri,Already updated
4367909,Codeplayers,nityanand.giri,Already updated
4270563,Everest,nityanand.giri,Already updated
4165210,Spartans,nityanand.giri,Already updated
4165212,Spartans,nityanand.giri,Already updated
4165224,Spartans,nityanand.giri,Already updated
4165232,Spartans,nityanand.giri,Already updated
4165234,Spartans,nityanand.giri,Already updated
4099910,Everest,nityanand.giri,Already updated
3863890,Everest,nityanand.giri,Already updated
4019584,Everest,nityanand.giri,Already updated
4327802,Codeplayers,nityanand.giri,Already updated
4329271,Codeplayers,nityanand.giri,Already updated
4329273,Codeplayers,nityanand.giri,Already updated
4329279,Codeplayers,nityanand.giri,Already updated
4330382,Everest,nityanand.giri,Already updated
4318913,Spartans,nityanand.giri,Already updated
4318914,Spartans,nityanand.giri,Already updated
4318915,Spartans,nityanand.giri,Already updated
4318916,Spartans,nityanand.giri,Already updated
4318917,Spartans,nityanand.giri,Already updated
4227424,Everest,nityanand.giri,Already updated
4358519,TitansPlus,nityanand.giri,Already updated
4358683,Codeplayers,nityanand.giri,Already updated
4358692,Codeplayers,nityanand.giri,Already updated
4358696,Codeplayers,nityanand.giri,Already updated
4358699,Codeplayers,nityanand.giri,Already updated
4343709,TitansPlus,nityanand.giri,Already updated
4354055,TitansPlus,nityanand.giri,Already updated
4313255,TitansPlus,nityanand.giri,Already updated
4428654,TitansPlus,nityanand.giri,Already updated
4428655,TitansPlus,nityanand.giri,Already updated
4393830,Everest,nityanand.giri,Already updated
4394479,TitansPlus,nityanand.giri,Already updated
4373870,TitansPlus,nityanand.giri,Already updated
4373872,TitansPlus,nityanand.giri,Already updated
4373905,TitansPlus,nityanand.giri,Already updated
4386127,TitansPlus,nityanand.giri,Already updated
4373612,TitansPlus,nityanand.giri,Already updated
4373619,TitansPlus,nityanand.giri,Already updated
4373625,TitansPlus,nityanand.giri,Already updated
4373629,TitansPlus,nityanand.giri,Already updated
4372175,TitansPlus,nityanand.giri,Already updated
4388435,Codeplayers,nityanand.giri,Already updated
4388437,Codeplayers,nityanand.giri,Already updated
4371726,Solution to Contract,n.d.krishnakumar,Already updated
4392744,Gen AI - Solution Review Agent,n.d.krishnakumar,Already updated
4371674,Solution to Contract,n.d.krishnakumar,Already updated
4373554,Solution to Contract,n.d.krishnakumar,Already updated
4373579,Solution to Contract,n.d.krishnakumar,Already updated
4373583,Solution to Contract,n.d.krishnakumar,Already updated
4424457,Gen AI - Solution Review Agent,n.d.krishnakumar,Already updated
4419658,Solution to Contract,n.d.krishnakumar,Already updated
4426304,Gen AI - Solution Review Agent,n.d.krishnakumar,Already updated
4429175,GENAI-CDAT,n.d.krishnakumar,Already updated
4432575,GENAI-CDAT,n.d.krishnakumar,Already updated
4431480,GENAI-CDAT,n.d.krishnakumar,Already updated
4311484,Code Mavin,n.d.krishnakumar,Already updated
4319888,Solution to Contract,n.d.krishnakumar,Already updated
4108857,Solution to Contract,n.d.krishnakumar,Already updated
4435809,QualityDataInsights,n.d.krishnakumar,Already updated
4435931,Gen AI - Solution Review Agent,n.d.krishnakumar,Already updated
4436659,Gen AI - Solution Review Agent,n.d.krishnakumar,Already updated
4436694,Gen AI - Solution Review Agent,n.d.krishnakumar,Already updated
4438300,Solution to Contract,n.d.krishnakumar,Already updated
4438308,Solution to Contract,n.d.krishnakumar,Already updated
4438318,Solution to Contract,n.d.krishnakumar,Already updated
4438326,Solution to Contract,n.d.krishnakumar,Already updated
4438451,Solution to Contract,n.d.krishnakumar,Already updated
4438518,QualityDataInsights,n.d.krishnakumar,Already updated
4438549,QualityDataInsights,n.d.krishnakumar,Already updated
4438550,QualityDataInsights,n.d.krishnakumar,Already updated
4438551,QualityDataInsights,n.d.krishnakumar,Already updated
4438559,Code Mavin,n.d.krishnakumar,Already updated
4439155,Solution to Contract,n.d.krishnakumar,Already updated
4439161,Solution to Contract,n.d.krishnakumar,Already updated
4443430,GENAI-CDAT,n.d.krishnakumar,Already updated
4443898,GENAI-CDAT,n.d.krishnakumar,Already updated
4442525,Gen AI - Solution Review Agent,n.d.krishnakumar,Already updated
4438249,TechStars,mohanraj.a.selvaraj,Already updated
4437837,TechStars,mohanraj.a.selvaraj,Already updated
4437628,TechStars,mohanraj.a.selvaraj,Already updated
4436594,TechStars,mohanraj.a.selvaraj,Already updated
4278131,TechStars,mohanraj.a.selvaraj,Already updated
4432648,TechStars,mohanraj.a.selvaraj,Already updated
4421576,TechStars,mohanraj.a.selvaraj,Already updated
4421613,TechStars,mohanraj.a.selvaraj,Already updated
4421619,TechStars,mohanraj.a.selvaraj,Already updated
4422310,TechStars,mohanraj.a.selvaraj,Already updated
4422354,TechStars,mohanraj.a.selvaraj,Already updated
4423291,TechStars,mohanraj.a.selvaraj,Already updated
4423294,TechStars,mohanraj.a.selvaraj,Already updated
4423296,TechStars,mohanraj.a.selvaraj,Already updated
4423299,TechStars,mohanraj.a.selvaraj,Already updated
4423301,TechStars,mohanraj.a.selvaraj,Already updated
4423304,TechStars,mohanraj.a.selvaraj,Already updated
4425029,TechStars,mohanraj.a.selvaraj,Already updated
4425459,TechStars,mohanraj.a.selvaraj,Already updated
4425950,TechStars,mohanraj.a.selvaraj,Already updated
4425951,TechStars,mohanraj.a.selvaraj,Already updated
4425952,TechStars,mohanraj.a.selvaraj,Already updated
4425953,TechStars,mohanraj.a.selvaraj,Already updated
4425954,TechStars,mohanraj.a.selvaraj,Already updated
4425955,TechStars,mohanraj.a.selvaraj,Already updated
4423248,TechStars,mohanraj.a.selvaraj,Already updated
4393514,DevStormers,mervinkumar.manickam,Already updated
4412401,TechAvatar,mervinkumar.manickam,Already updated
4412404,Tech Ensemble,mervinkumar.manickam,Already updated
4372910,TechWizards,mervinkumar.manickam,Already updated
4390540,TechWizards,mervinkumar.manickam,Already updated
4390542,TechWizards,mervinkumar.manickam,Already updated
4423306,DevStormers,mervinkumar.manickam,Already updated
4423815,DevStormers,mervinkumar.manickam,Already updated
4424935,TechAvengers,mervinkumar.manickam,Already updated
4430431,TechAvengers,mervinkumar.manickam,Already updated
4431151,TechWizards,mervinkumar.manickam,Already updated
4261173,DevStormers,mervinkumar.manickam,Already updated
4265946,TechAvatar,mervinkumar.manickam,Already updated
4267330,TechAvengers,mervinkumar.manickam,Already updated
4033020,TechAvengers,mervinkumar.manickam,Already updated
3967653,TechAvengers,mervinkumar.manickam,Already updated
4183616,DevStormers,mervinkumar.manickam,Already updated
4184295,DevStormers,mervinkumar.manickam,Already updated
4187514,DevStormers,mervinkumar.manickam,Already updated
4317632,DevStormers,mervinkumar.manickam,Already updated
4335613,DevStormers,mervinkumar.manickam,Already updated
4351779,TechWizards,mervinkumar.manickam,Already updated
4368139,Tech Ensemble,mervinkumar.manickam,Already updated
4362070,TechSprinters,mervinkumar.manickam,Already updated
4362088,DevStormers,mervinkumar.manickam,Already updated
4361280,DevStormers,mervinkumar.manickam,Already updated
4357874,TechAvengers,mervinkumar.manickam,Already updated
4371247,TechAvengers,mervinkumar.manickam,Already updated
4372031,DevStormers,mervinkumar.manickam,Already updated
4368214,Tech Ensemble,mervinkumar.manickam,Already updated
4368217,DevStormers,mervinkumar.manickam,Already updated
4436093,Tech Ensemble,mervinkumar.manickam,Already updated
4436185,TechAvatar,mervinkumar.manickam,Already updated
4435907,Tech Ensemble,mervinkumar.manickam,Already updated
4439846,Tech Ensemble,mervinkumar.manickam,Already updated
4440537,Simba,m.ohlan,Already updated
4439200,Pinocchio,m.ohlan,Already updated
4439139,Pinocchio,m.ohlan,Already updated
4439140,Pinocchio,m.ohlan,Already updated
4439149,Pinocchio,m.ohlan,Already updated
4437831,Simba,m.ohlan,Already updated
4436363,Simba,m.ohlan,Already updated
4437577,Simba,m.ohlan,Already updated
4437594,Simba,m.ohlan,Already updated
4437604,Simba,m.ohlan,Already updated
4436250,Pinocchio,m.ohlan,Already updated
4435225,Simba,m.ohlan,Already updated
4268936,Simba,m.ohlan,Already updated
4387265,Pinocchio,m.ohlan,Already updated
4387275,Pinocchio,m.ohlan,Already updated
4413154,Pinocchio,m.ohlan,Already updated
4413833,Insurgents,K.devaraj,Already updated
4413836,Insurgents,K.devaraj,Already updated
4416198,Insurgents,K.devaraj,Already updated
4416199,Insurgents,K.devaraj,Already updated
4416213,Insurgents,K.devaraj,Already updated
4371721,Insurgents,K.devaraj,Already updated
4429069,Insurgents,K.devaraj,Already updated
4428664,Insurgents,K.devaraj,Already updated
4434927,Simulators,K.devaraj,Already updated
4428656,Insurgents,K.devaraj,Already updated
4250789,Insurgents,K.devaraj,Already updated
4252811,Insurgents,K.devaraj,Already updated
4312145,Insurgents,K.devaraj,Already updated
4312601,Insurgents,K.devaraj,Already updated
4367388,Insurgents,K.devaraj,Already updated
4372032,CodingCrusaders,K.devaraj,Already updated
4372033,Insurgents,K.devaraj,Already updated
4435817,Insurgents,K.devaraj,Already updated
4437838,CreativeCoders,K.devaraj,Already updated
4437839,Insurgents,K.devaraj,Already updated
4437640,Simulators,K.devaraj,Already updated
4437652,CreativeCoders,K.devaraj,Already updated
4437659,Insurgents,K.devaraj,Already updated
4438514,Insurgents,K.devaraj,Already updated
4438596,CreativeCoders,K.devaraj,Already updated
4390184,Simulators,K.devaraj,Already updated
4390192,CodingCrusaders,K.devaraj,Already updated
4437828,TechCoders,Francis.Deepak,Already updated
4435204,TechCoders,Francis.Deepak,Already updated
4367508,TechCoders,Francis.Deepak,Already updated
4367533,TechCoders,Francis.Deepak,Already updated
4367535,TechCoders,Francis.Deepak,Already updated
4367537,TechCoders,Francis.Deepak,Already updated
4367539,TechCoders,Francis.Deepak,Already updated
4367551,TechCoders,Francis.Deepak,Already updated
4367556,TechCoders,Francis.Deepak,Already updated
4361905,TechCoders,Francis.Deepak,Already updated
4362066,Cognilytics,anil.kadari,Already updated
4312144,Cognilytics,anil.kadari,Already updated
4432786,Cognilytics,anil.kadari,Already updated
4426895,Cognilytics,anil.kadari,Already updated
4428658,Cognilytics,anil.kadari,Already updated
4389787,Cognilytics,anil.kadari,Already updated
4395057,myISP_DSP,pandidurai.ks,Updated
4422933,myISP_DSP,pandidurai.ks,Updated
4434380,Everest,nityanand.giri,Updated
4434383,Everest,nityanand.giri,Updated
4434479,Everest,nityanand.giri,Updated
4437401,Cognilytics,anil.kadari,Updated
4437404,Cognilytics,anil.kadari,Updated
4437647,TechSprinters,mervinkumar.manickam,Updated
4438504,TechWarriors,sowjanya.kari,Updated
4438507,TitansPlus,nityanand.giri,Updated
4438584,Spartans,nityanand.giri,Updated
4438642,TechAvengers,mervinkumar.manickam,Updated
4439351,Spartans,nityanand.giri,Updated
4439465,Code Mavin,n.d.krishnakumar,Updated
4439494,CodeCrafters,sona.job,Updated
4439495,CodeCrafters,sona.job,Updated
4439516,TechWarriors,sowjanya.kari,Updated
4439525,TechPhantoms,sowjanya.kari,Updated
4439540,myISP_DSP,pandidurai.ks,Updated
4439541,myISP_DSP,pandidurai.ks,Updated
4439547,CreativeCoders,K.devaraj,Updated
4439552,myISP_DSP,pandidurai.ks,Updated
4439554,myISP_DSP,pandidurai.ks,Updated
4439737,GEN AI - Solution Super Agent,pandidurai.ks,Updated
4439746,CodingCrusaders,K.devaraj,Updated
4439806,CodingCrusaders,K.devaraj,"Error: <!DOCTYPE html>
<html>
    <head>
        <meta content='text/html; charset=utf-8' http-equiv='conte"
4439840,CodingCrusaders,K.devaraj,Updated
4439906,agentcrafters,shwetha.shriyan,Updated
4440016,NGTransformers,sowjanya.kari,Updated
4440017,CodeCrafters,sona.job,Updated
4440018,TechPhantoms,sowjanya.kari,Updated
4440019,TechWarriors,sowjanya.kari,Updated
4440020,GoRetro,sowjanya.kari,Updated
4440021,Pacemakers,sona.job,Updated
4440022,TechPhantoms,sowjanya.kari,Updated
4440929,Simulators,K.devaraj,Updated
4440940,TitansPlus,nityanand.giri,Updated
4440942,CodeCrafters,sona.job,Updated
4440990,GoRetro,sowjanya.kari,Updated
4441001,GoRetro,sowjanya.kari,Updated
4441007,GEN AI - Solution Super Agent,pandidurai.ks,Updated
4441883,GoRetro,sowjanya.kari,Updated
4441886,GoRetro,sowjanya.kari,Updated
4441890,GoRetro,sowjanya.kari,Updated
4441892,GoRetro,sowjanya.kari,Updated
4441959,TechPhantoms,sowjanya.kari,Updated
4441962,Spartans,nityanand.giri,Updated
4441970,TechWarriors,sowjanya.kari,Updated
4441972,GoRetro,sowjanya.kari,Updated
4441974,Spartans,nityanand.giri,Updated
4441975,GoRetro,sowjanya.kari,Updated
4441976,Spartans,nityanand.giri,Updated
4441996,Spartans,nityanand.giri,Updated
4442000,Spartans,nityanand.giri,Updated
4442509,Simulators,K.devaraj,Updated
4443453,Gen AI - Solution Review Agent,n.d.krishnakumar,Updated
4443486,CodeCrafters,sona.job,Updated
4443499,myISP_DSP,pandidurai.ks,Updated
4443500,CodeCrafters,sona.job,Updated
4443502,TechWarriors,sowjanya.kari,Updated
4443505,CodeCrafters,sona.job,Updated
4443510,TechPhantoms,sowjanya.kari,Updated
4443516,TechWarriors,sowjanya.kari,Updated
4443542,CodeCrafters,sona.job,Updated
4443556,myISP_DSP,pandidurai.ks,Updated
4443558,agentcrafters,shwetha.shriyan,Updated
4443686,Gen AI - Solution Review Agent,n.d.krishnakumar,Updated
4442651,agentcrafters,shwetha.shriyan,Updated
4442821,myISP_DSP,pandidurai.ks,Updated
4443034,TechCoders,Francis.Deepak,Updated
4443305,myISP_DSP,pandidurai.ks,Updated
4443377,myISP_DSP,pandidurai.ks,Updated
4443396,Gen AI - Solution Review Agent,n.d.krishnakumar,Updated
4443754,TechWarriors,sowjanya.kari,Updated
4443764,GoRetro,sowjanya.kari,Updated
4443785,TechWarriors,sowjanya.kari,Updated
4443787,TechWarriors,sowjanya.kari,Updated
4443792,myISP_DSP,pandidurai.ks,Updated
4438585,Spartans,nityanand.giri,Updated
4438587,TechCoders,Francis.Deepak,Updated
4438588,TechAvengers,mervinkumar.manickam,Updated
4439526,Spartans,nityanand.giri,Updated
4439527,Spartans,nityanand.giri,Updated
4439529,Spartans,nityanand.giri,Updated
4439530,Spartans,nityanand.giri,Updated
4432326,TechPhantoms,sowjanya.kari,Updated
4432443,TechPhantoms,sowjanya.kari,Updated
4443946,TechPhantoms,sowjanya.kari,Updated
4444013,TechPhantoms,sowjanya.kari,Updated
4444093,TechPhantoms,sowjanya.kari,Updated
4443793,TechPhantoms,sowjanya.kari,Updated
4443800,TechPhantoms,sowjanya.kari,Updated
4436206,TechPhantoms,sowjanya.kari,Updated
4437632,TechPhantoms,sowjanya.kari,Updated
4437700,TechPhantoms,sowjanya.kari,Updated
4437823,TechPhantoms,sowjanya.kari,Updated
4437829,TechAvengers,mervinkumar.manickam,Updated
4435207,TechAvengers,mervinkumar.manickam,Updated
4361906,TitansPlus,nityanand.giri,Updated
